student_id,age,gender,parental_education,study_hours_week,attendance_rate,extracurricular,sleep_hours,previous_scores,tutoring,internet_quality,family_income,health_status,final_grade
STD00905,21,M,high_school,12.89,,Yes,8.02,69.77,Yes,Good,Medium,Poor,99.26
STD01089,24,F,master,,43.7,Yes,4.13,48.78,No,Good,Low,Good,81.74
STD01438,20,F,high_school,12.19,53.79,No,5.92,63.22,Yes,Excellent,Medium,Good,95.26
STD00077,23,M,bachelor,11.91,77.61,Yes,5.91,54.04,No,Poor,Medium,Poor,89.35
STD00145,24,F,bachelor,8.29,61.75,Yes,6.93,58.92,No,Poor,Low,Excellent,83.48
STD00908,25,F,bachelor,9.83,53.9,No,7.36,65.37,No,Good,Medium,Good,93.93
STD01319,25,F,bachelor,17.3,70.74,Yes,6.65,70.02,No,Good,Medium,Good,100
STD00701,19,F,high_school,11.8,53.92,No,5.02,72.33,No,Good,Medium,Good,89.71
STD00210,23,F,bachelor,12.13,69.95,No,,57.42,No,Good,Medium,Excellent,92.73
STD02333,19,M,high_school,10.48,80.5,Yes,7.32,,No,Good,Medium,Excellent,88.78
STD01565,24,M,high_school,,56.7,Yes,7.22,59.64,No,Excellent,Medium,Excellent,100
STD02117,25,M,high_school,10.27,56.57,No,6.87,41.79,Yes,Good,Low,Excellent,89.8
STD00516,19,F,high_school,14.48,54.72,Yes,7.77,65.24,No,,Low,Good,92.74
STD01865,23,F,bachelor,13.17,67.31,No,7.97,58.63,No,Excellent,High,Good,100
STD02130,18,M,bachelor,10.34,60.68,No,7.63,,No,Good,Medium,Good,96.66
STD01757,20,M,high_school,9.95,67.2,Yes,6.62,51.61,No,Good,High,Good,97.27
STD01605,18,F,high_school,0.11,58.64,Yes,6.44,46.81,Yes,Good,Low,Excellent,78.7
STD00070,24,M,bachelor,10.57,62.75,Yes,7.29,60.24,No,GOOD,Medium,Good,93.49
STD01743,22,M,bachelor,13.05,72.85,Yes,7.01,49.14,No,Good,Medium,Good,100
STD01988,20,F,doctorate,8.82,60.17,No,9.48,57.18,No,Excellent,Low,Good,95.82
STD01584,22,F,high_school,6.91,62.64,Yes,7.2,69.8,No,Poor,Medium,Excellent,87.76
STD00808,18,M,  bachelor ,8.14,43.13,No,6.95,60.49,Yes,Excellent,Low,Excellent,95.48
STD02029,25,M,bachelor,8.81,65.16,Yes,7.29,56.69,No,Excellent,Medium,Good,90.9
STD01759,18,F,master,4.47,57.26,No,5.67,39.25,Yes,Good,Medium,Excellent,85.33
STD00230,18,F,high_school,14.67,55.69,Yes,8.04,36.8,Yes,Good,Medium,Good,97.4
STD01836,22,M,bachelor,15.55,71.46,No,6.07,69.07,No,Excellent,,Good,100
STD00357,19,F,bachelor,15.02,70.57,No,7.03,62.98,No,Poor,Medium,Good,98.54
STD00772,22,M,high_school,11.61,,Yes,6.37,61.2,Yes,Good,High,Good,100
STD01158,18,F,bachelor,6.43,48.24,No,7.99,55.53,Yes,Excellent,Medium,Poor,90.13
STD01329,24,M,bachelor,2.26,60.01,Yes,5.68,54.88,No,Good,,Good,78.89
STD02233,25,F,bachelor,11.72,51.69,No,6.91,68.59,No,Good,Low,Good,89.38
STD02488,23,F,bachelor,19.29,56.23,Yes,5.81,44.26,Yes,Excellent,,Good,100
STD01104,25,M,master,10.22,59.06,No,9.24,59.63,No,Poor,High,Good,100
STD02186,23,M,high_school,15.53,66.16,No,6.82,57.19,No,Poor,High,Excellent,96.97
STD00504,18,M,master,6.3,56.78,Yes,5.99,71.98,Yes,GOOD,Medium,Good,89.94
STD00919,25,M,high_school,7.67,75.67,Yes,7.23,44.14,No,Excellent,High,Excellent,96.34
STD01829,19,M,bachelor,10.52,60.16,Yes,5.54,52.81,No,Good,Medium,Good,89.99
STD01127,25,M,high_school,,65.98,No,,64.2,No,Excellent,Medium,Good,89.18
STD00841,20,F,master,,58.34,No,6.71,61.21,Yes,Poor,Medium,Good,97.9
STD00575,22,F,bachelor,17.78,49.85,Yes,4.12,38.98,Yes,Good,Low,Good,96.32
STD01117,25,M,master,7.56,71.06,Yes,6.9,57.64,Yes,Good,High,Good,99.33
STD00329,22,M,bachelor,11.87,67.86,Yes,6.72,53.73,No,Good,Low,Good,92.73
STD00141,25,F,high_school,14.99,57.44,Yes,5.48,63.61,Yes,,Low,  Good ,100
STD01294,19,F,master,15.85,49.5,No,7.24,39.86,No,Good,Medium,Good,97.47
STD01478,20,F,high_school,20.15,68.92,Yes,8.85,53.95,Yes,Poor,Low,Good,100
STD01063,21,M,bachelor,10.76,34.32,Yes,6.88,57.76,Yes,Good,High,Good,95.45
STD02493,24,M,high_school,8.19,61.15,Yes,7.09,57.34,No,Excellent,Low,Excellent,86.81
STD01077,19,F,high_school,14.1,52.91,Yes,4.26,,No,Excellent,Medium,Good,96.13
STD00280,19,M,high_school,4.41,76.45,Yes,8.94,59.75,No,Poor,Medium,Good,82.1
STD00758,19,M,master,,58.21,Yes,7.86,55.63,No,Good,High,Poor,93.48
STD00149,21,M,high_school,14.44,58.07,No,8.4,60.9,Yes,,Low,Good,98.6
STD01982,21,M,high_school,9.93,63.09,Yes,4.21,,Yes,Excellent,High,Poor,89.62
STD01922,18,F,bachelor,,64.62,No,8.38,56.16,Yes,Good,High,Excellent,100
STD00023,21,F,high_school,6.69,54.33,No,6.77,48.14,No,Poor,High,Excellent,81.68
STD01955,25,M,doctorate,6.59,50.08,No,6.02,72.08,No,Excellent,Low,Poor,87.72
STD02437,24,M,high_school,18.91,65.43,Yes,7.29,53.24,Yes,Excellent,Low,Good,100
STD01513,21,F,high_school,3.76,52.59,Yes,7.07,33.96,Yes,Good,High,Excellent,88.1
STD02414,18,M,master,3.83,76.21,Yes,5.58,77.18,Yes,Good,Medium,Good,96.64
STD01202,22,M,high_school,10.99,48.18,Yes,6.62,62.17,No,Good,Low,Good,84.46
STD00613,24,M,high_school,11.61,,  Yes ,6.58,53.88,No,Excellent,Medium,Poor,87.83
STD02234,21,M,bachelor,11.89,,No,8.64,50.56,No,Good,Medium,Good,94.2
STD01806,19,M,high_school,8.58,59.67,No,8.13,54.75,Yes,Good,High,Good,95.72
STD00248,23,M,high_school,7.27,57.78,Yes,2.44,60.67,Yes,,High,Excellent,100
STD02288,20,M,bachelor,6.41,,Yes,9.44,45.0,No,Excellent,Low,Excellent,90.31
STD01374,21,M,bachelor,11.5,34.42,No,,,Yes,Good,Low,Excellent,92.18
STD00934,18,F,bachelor,9.47,67.94,No,5.08,,Yes,Poor,Low,Good,88.77
STD01987,23,F,bachelor,11.97,,Yes,4.84,59.26,No,Good,Medium,Poor,86.4
STD00581,24,M,bachelor,11.71,,Yes,5.94,60.48,YES,Poor,High,Poor,99.7
STD00032,24,F,doctorate,,47.52,No,,44.29,Yes,Good,Medium,Good,100
STD00489,25,F,high_school,19.35,74.82,Yes,,,No,Excellent,Low,Good,98.5
STD00568,23,M,bachelor,10.73,62.55,Yes,8.8,54.65,Yes,Good,Medium,Excellent,100
STD01691,22,F,master,14.28,59.24,No,8.65,68.48,Yes,Poor,Medium,Good,100
STD00900,23,F,high_school,18.03,57.66,Yes,7.97,60.24,No,Excellent,Low,Good,97.46
STD01483,23,M,high_school,,52.22,No,5.01,51.64,No,Excellent,,Excellent,95.98
STD01911,21,M,bachelor,,66.67,No,8.13,47.69,Yes,Good,High,Good,100
STD01977,19,M,bachelor,11.55,68.68,No,6.3,59.72,No,Poor,,Good,88.7
STD02388,19,F,bachelor,11.15,75.47,No,6.78,70.58,Yes,Good,Medium,Good,100
STD00849,22,M,high_school,10.97,59.77,Yes,,45.21,No,  Good ,High,Poor,89.64
STD01435,22,F,bachelor,1.79,44.76,Yes,3.87,59.22,Yes,Excellent,,Excellent,73.25
STD01817,18,F,bachelor,17.07,64.6,Yes,8.86,61.89,No,Excellent,Low,Poor,100
STD00368,18,M,high_school,9.23,64.27,Yes,5.83,56.89,No,Excellent,High,Good,91.95
STD01274,20,F,high_school,10.78,70.92,Yes,,48.14,Yes,Good,Low,Good,87.82
STD02398,23,F,bachelor,11.23,29.83,Yes,7.3,55.47,Yes,Poor,Low,Excellent,88.13
STD02332,18,M,bachelor,8.75,53.26,YES,,60.57,No,Excellent,Medium,Good,94.24
STD00638,18,M,bachelor,11.2,39.46,Yes,8.26,62.09,No,Poor,Medium,Excellent,100
STD01069,24,M,bachelor,1.11,62.43,Yes,6.77,58.13,No,Good,Medium,Poor,73.61
STD01871,25,M,high_school,12.28,79.06,Yes,6.23,63.56,Yes,Good,Medium,Good,100
STD02474,24,F,bachelor,101.39,72.96,Yes,6.69,65.89,Yes,Good,Medium,Excellent,100
STD01232,19,F,master,4.33,20.82,Yes,7.49,58.46,Yes,Poor,Medium,Excellent,85.77
STD01748,18,M,bachelor,11.73,47.26,No,6.72,46.85,NO,Poor,Medium,Good,85.61
STD01792,22,M,high_school,5.19,51.09,Yes,6.84,45.35,No,Good,,Good,80.85
STD02137,23,F,master,18.67,50.43,No,8.43,60.63,Yes,Good,Medium,Good,100
STD00962,20,M,bachelor,13.01,58.8,Yes,7.9,54.03,No,Excellent,Low,Good,96.95
STD00652,20,M,bachelor,6.91,72.05,No,2.67,54.76,Yes,,Medium,Excellent,100
STD00996,18,M,bachelor,13.05,49.0,Yes,7.85,70.76,Yes,Excellent,High,Good,100
STD01785,21,M,high_school,11.43,51.96,Yes,4.05,62.53,Yes,Poor,Low,Excellent,84.76
STD01833,18,M,doctorate,11.32,60.28,No,6.61,48.67,No,Excellent,Low,Good,100
STD02210,18,F,high_school,6.58,,No,,53.1,Yes,Good,Low,Good,83.0
STD02031,18,F,bachelor,14.53,54.71,Yes,6.93,67.36,No,Excellent,Low,Good,100
STD01406,20,F,master,11.76,33.4,Yes,6.58,59.82,Yes,Poor,Medium,Excellent,95.7
STD01335,24,M,bachelor,7.93,,No,5.47,51.12,No,Good,High,Good,84.99
STD00981,23,M,master,4.62,106.96,No,6.41,53.66,No,Good,High,Poor,86.49
STD01494,25,M,doctorate,11.55,50.69,Yes,6.23,24.97,No,Excellent,Medium,Good,88.61
STD01313,25,F,doctorate,5.84,72.35,Yes,5.89,47.22,No,,  Low ,Good,85.43
STD01941,19,M,doctorate,,58.94,Yes,7.3,43.69,No,,,Good,95.46
STD02102,21,M,high_school,7.07,52.53,Yes,5.48,59.09,Yes,Good,Medium,Excellent,88.46
STD02287,18,F,bachelor,7.32,70.28,No,6.84,71.22,No,Good,High,Good,98.84
STD02434,24,M,bachelor,15.33,46.99,No,6.31,61.93,No,Good,Medium,Good,94.07
STD01287,25,F,bachelor,1.8,59.96,Yes,7.86,76.88,No,Excellent,Medium,Good,85.03
STD02013,18,F,high_school,,,Yes,8.46,55.99,No,Good,Low,Good,89.97
STD00705,20,F,bachelor,,41.74,No,7.7,59.62,No,Excellent,Medium,Good,88.28
STD01014,20,F,high_school,8.57,63.3,Yes,8.29,56.84,No,Good,,Good,88.69
STD01627,19,F,bachelor,4.65,,No,3.05,65.64,Yes,Good,Medium,Good,85.66
STD01760,25,M,high_school,11.71,39.59,No,6.61,57.0,No,Good,Medium,Good,92.82
STD00735,19,M,master,3.69,63.05,No,6.18,69.89,No,Excellent,Medium,Poor,87.23
STD01083,22,F,high_school,,47.52,No,5.78,67.46,Yes,Good,Medium,Poor,91.38
STD00259,24,F,master,13.4,72.21,Yes,7.65,51.2,No,Excellent,,Excellent,100
STD02072,25,F,high_school,12.55,54.45,Yes,,44.46,No,Good,High,Excellent,97.3
STD01845,19,M,high_school,10.48,79.35,Yes,7.29,63.81,Yes,,,Good,100
STD00167,18,M,high_school,12.41,49.77,Yes,7.51,36.18,No,Poor,,Excellent,88.08
STD01102,24,M,high_school,2.73,55.98,Yes,9.88,49.5,No,Good,,Excellent,80.83
STD00832,21,M,bachelor,3.9,45.71,Yes,6.32,,No,Good,Medium,Excellent,83.27
STD00904,22,F,bachelor,6.58,64.06,No,7.33,49.35,Yes,,Low,Good,91.13
STD00467,18,F,master,2.49,,No,9.03,62.33,Yes,Excellent,Low,Excellent,90.56
STD00260,25,M,high_school,9.08,61.61,No,9.45,75.8,No,Good,High,Excellent,100
STD00518,19,M,bachelor,14.25,37.64,Yes,5.17,60.77,No,Excellent,,Poor,89.85
STD00005,23,F,high_school,,63.12,Yes,4.6,58.96,No,Good,Medium,Good,75.28
STD00438,25,M,bachelor,4.32,60.52,Yes,7.49,74.64,No,Excellent,High,Excellent,99.38
STD00220,24,M,master,12.62,58.34,Yes,7.19,48.55,Yes,Excellent,Low,Excellent,100
STD00464,19,M,bachelor,7.11,,No,8.58,63.09,Yes,Excellent,Low,Excellent,100
STD01407,24,F,high_school,6.57,64.65,Yes,9.46,67.79,No,Excellent,High,Poor,92.87
STD02191,20,F,doctorate,17.22,,No,,52.2,Yes,Excellent,Medium,EXCELLENT,100
STD02293,24,M,bachelor,16.7,,Yes,7.86,72.83,Yes,Poor,Low,Excellent,98.95
STD01036,22,M,bachelor,3.85,49.26,Yes,6.97,46.26,No,Excellent,Low,Good,85.99
STD01299,23,F,high_school,1.82,58.53,Yes,8.31,72.76,No,Good,Low,Good,81.82
STD01696,23,M,bachelor,8.0,45.33,No,4.62,41.19,Yes,Poor,Low,Poor,72.97
STD02350,24,F,master,13.09,54.48,Yes,8.52,65.87,No,Good,,Good,100
STD00749,24,M,master,6.45,63.91,No,7.23,65.49,No,Good,High,Good,97.63
STD01043,23,F,master,16.59,61.58,No,8.81,70.55,Yes,Excellent,Medium,Excellent,100
STD01838,25,M,bachelor,9.24,101.05,Yes,7.61,60.25,No,Excellent,Low,Excellent,100
STD00282,25,M,high_school,15.07,67.07,Yes,9.24,67.89,No,Excellent,High,Good,100
STD01151,24,F,high_school,,67.79,Yes,,54.85,Yes,Excellent,Low,Poor,83.34
STD00614,22,M,master,3.07,39.69,No,7.6,46.35,Yes,Good,Medium,Poor,78.51
STD01912,24,F,high_school,13.32,52.3,Yes,5.64,59.24,No,Good,Low,Excellent,91.18
STD01937,19,M,master,,68.96,Yes,6.7,66.57,No,Good,Medium,  Good ,100
STD00951,21,M,bachelor,8.28,65.3,No,,71.58,No,Excellent,Low,Excellent,93.62
STD00325,25,F,bachelor,7.44,53.73,Yes,8.06,58.71,No,Good,Medium,Excellent,94.89
STD02277,19,M,high_school,,56.07,Yes,5.68,34.79,No,Excellent,Medium,Good,84.36
STD00294,22,F,high_school,1.69,56.09,Yes,7.09,74.78,Yes,,Medium,Good,82.56
STD02222,19,F,bachelor,,76.03,Yes,6.58,55.94,Yes,Good,Medium,Good,100
STD00195,19,M,bachelor,7.2,59.17,Yes,8.89,56.21,No,Good,Medium,Good,91.82
STD02181,24,M,bachelor,,56.83,No,8.92,70.62,No,Poor,,Good,100
STD01022,21,M,high_school,14.18,58.95,No,6.73,72.89,Yes,Poor,Low,Poor,91.96
STD02346,18,M,bachelor,7.0,70.36,No,7.79,49.27,No,Good,,Excellent,84.52
STD00354,24,F,master,20.12,52.26,Yes,8.27,43.99,Yes,Good,Medium,Excellent,100
STD01090,21,M,bachelor,6.38,52.84,Yes,6.62,61.61,No,Excellent,Medium,Good,90.12
STD00150,19,M,master,5.6,57.95,Yes,5.49,39.9,Yes,Good,Medium,Good,87.15
STD01405,25,F,high_school,6.43,63.27,Yes,6.85,,No,Good,,Good,91.59
STD00025,25,F,bachelor,11.07,44.46,No,,55.13,No,Good,,Excellent,95.95
STD01053,20,F,bachelor,15.87,62.37,No,6.28,59.36,No,Poor,Medium,Good,99.3
STD00635,24,F,high_school,19.28,,No,5.44,59.06,Yes,Excellent,,Excellent,100
STD00991,23,M,bachelor,12.14,,No,,58.89,No,Good,Low,Good,87.46
STD01223,25,M,high_school,14.4,63.14,No,5.78,59.16,Yes,Excellent,MEDIUM,Good,100
STD02448,23,M,bachelor,13.89,54.71,No,7.75,52.71,No,Excellent,Medium,Good,99.26
STD00131,18,F,high_school,5.62,66.18,Yes,8.09,55.24,No,Excellent,Medium,Good,89.15
STD00188,22,F,bachelor,10.03,56.34,Yes,,59.45,No,Good,High,Excellent,95.26
STD02349,22,F,high_school,10.01,71.93,Yes,,58.03,No,Good,Medium,Poor,92.54
STD00630,24,F,bachelor,9.83,65.29,Yes,7.95,76.49,Yes,Good,Low,Excellent,100
STD02005,21,M,bachelor,14.15,,NO,6.75,36.56,Yes,Good,Medium,Good,98.58
STD02226,21,F,bachelor,21.89,70.13,Yes,7.43,54.48,No,Excellent,,Poor,100
STD02300,19,M,high_school,4.59,53.86,No,6.62,36.43,Yes,Good,Medium,Excellent,84.97
STD00880,22,F,bachelor,5.0,48.34,Yes,6.58,51.64,No,Good,  Low ,Excellent,79.05
STD02020,18,M,bachelor,0.11,43.01,Yes,9.28,73.68,Yes,Excellent,Medium,Good,89.51
STD01004,24,F,bachelor,1.18,45.8,No,6.77,56.49,Yes,Poor,MEDIUM,Good,72.32
STD00408,21,M,high_school,14.03,71.84,Yes,6.27,67.52,No,Excellent,Low,Good,97.7
STD01886,25,F,bachelor,5.7,70.5,No,6.42,61.92,No,Good,Medium,Excellent,86.48
STD02126,20,F,high_school,18.4,,No,5.59,70.68,No,Poor,Medium,Good,89.54
STD01026,19,F,bachelor,12.27,70.79,No,7.63,49.29,No,Good,Medium,Good,95.14
STD00531,21,M,high_school,6.84,63.87,Yes,7.47,,No,Excellent,High,Excellent,90.59
STD00490,23,M,bachelor,9.36,84.63,No,6.42,53.61,No,Good,Low,Excellent,88.78
STD01753,25,M,high_school,7.93,49.44,No,8.4,68.57,Yes,Good,High,Good,91.45
STD00887,23,M,high_school,,74.82,No,6.68,71.27,Yes,Good,Medium,Good,100
STD02268,25,F,high_school,5.23,56.49,No,7.09,71.93,No,Good,Medium,Good,82.91
STD00313,19,F,high_school,7.16,38.16,No,,62.64,No,Good,Medium,Excellent,82.36
STD02090,21,M,high_school,15.28,60.59,Yes,6.93,53.86,Yes,Good,,Excellent,100
STD01642,25,F,master,9.37,49.78,No,6.82,61.39,No,Good,High,Excellent,92.88
STD00206,23,F,master,,68.05,No,7.06,53.49,Yes,,Medium,Good,100
STD00712,20,F,high_school,4.38,,Yes,8.32,,No,Good,,Good,84.03
STD00144,22,M,bachelor,17.08,61.95,Yes,6.11,,Yes,Good,Low,Good,100
STD02469,23,F,bachelor,7.55,49.64,Yes,5.93,48.27,Yes,Good,High,Excellent,93.35
STD00931,22,M,doctorate,,37.15,No,8.06,56.55,Yes,Good,,Excellent,100
STD01031,22,M,master,,68.15,Yes,7.54,59.91,No,Excellent,Low,Good,93.64
STD00499,25,F,bachelor,12.48,65.94,Yes,9.28,52.27,Yes,Excellent,Low,Good,100
STD01010,23,M,bachelor,13.45,62.8,Yes,7.91,63.65,No,Excellent,Low,Excellent,100
STD01824,20,M,high_school,4.14,,Yes,6.12,43.24,No,Poor,,Good,73.91
STD00508,23,F,bachelor,6.55,59.46,Yes,7.25,52.98,Yes,,Medium,Good,97.12
STD02172,18,M,high_school,9.5,55.71,Yes,8.45,,No,Poor,Medium,Poor,77.88
STD00471,21,F,high_school,11.54,51.87,No,8.38,72.02,Yes,Poor,Medium,Good,91.67
STD01603,21,M,bachelor,,56.85,Yes,9.22,54.69,No,Good,Medium,Poor,76.84
STD02193,20,M,master,,52.3,No,7.08,46.62,Yes,Good,Medium,Good,91.72
STD00776,24,M,  bachelor ,18.06,58.25,Yes,6.28,57.27,Yes,Excellent,High,Excellent,100
STD01472,23,M,bachelor,7.37,68.38,No,6.76,60.95,No,Poor,Low,Excellent,84.04
STD00739,24,F,high_school,8.94,50.09,Yes,7.14,64.22,No,Good,Low,Good,88.01
STD00665,20,F,bachelor,13.48,48.46,Yes,5.99,61.04,No,Good,Medium,Good,90.96
STD00733,20,F,high_school,,,No,8.04,56.21,No,Good,,Good,96.69
STD01273,21,M,master,8.85,65.71,No,4.92,70.39,No,Good,Medium,Excellent,92.46
STD00868,21,M,master,6.63,57.65,Yes,9.91,56.83,Yes,Good,Low,Excellent,90.5
STD02017,24,M,doctorate,5.67,57.76,Yes,,76.14,No,Excellent,Medium,Excellent,100
STD02204,20,F,bachelor,3.55,32.31,Yes,8.88,58.81,No,,Low,Poor,76.8
STD01298,22,F,bachelor,12.1,,Yes,8.12,61.4,No,Good,Low,Poor,87.94
STD00228,24,M,bachelor,1.11,70.45,No,7.29,48.17,No,Good,,Good,93.08
STD01166,25,M,bachelor,11.38,59.36,  Yes ,5.26,42.98,No,Good,Medium,Good,89.07
STD01707,24,F,high_school,10.15,50.27,No,9.99,33.49,Yes,Good,Medium,  Poor ,85.04
STD02505,22,F,bachelor,11.58,67.74,Yes,5.27,54.38,No,Excellent,Medium,Excellent,93.74
STD00303,24,F,bachelor,5.55,64.13,Yes,6.9,72.3,No,Excellent,Medium,Good,92.31
STD00474,20,F,doctorate,12.68,,No,6.36,70.47,No,Excellent,Medium,Good,100
STD01739,23,F,high_school,6.89,51.17,No,6.9,51.61,No,,Medium,Excellent,87.26
STD01794,23,F,high_school,6.53,68.49,Yes,6.74,57.43,Yes,Excellent,Low,Good,87.87
STD01654,20,M,master,,60.55,No,6.25,54.17,No,Excellent,Low,Good,100
STD01514,21,F,doctorate,10.81,60.79,Yes,5.61,58.11,No,Good,High,Excellent,100
STD00917,21,F,high_school,10.53,58.61,No,7.58,63.61,No,Excellent,High,Good,100
STD00148,19,F,bachelor,11.59,58.89,No,,48.7,No,Poor,Medium,Good,89.47
STD02456,23,M,doctorate,15.11,38.56,No,7.83,56.65,No,Excellent,,Excellent,100
STD01203,22,F,bachelor,13.14,55.86,No,7.21,64.2,No,Good,,Poor,94.25
STD01763,21,M,master,18.64,59.59,No,8.82,,No,Good,Medium,Good,100
STD01465,23,F,bachelor,6.6,65.8,Yes,6.23,76.21,Yes,Excellent,Low,Poor,91.57
STD01150,24,M,high_school,5.93,66.03,Yes,8.79,47.35,Yes,Excellent,Low,Poor,81.39
STD02235,20,M,bachelor,,56.83,No,5.33,63.56,No,Good,Medium,Good,100
STD01120,20,F,master,6.09,78.59,No,8.75,62.41,Yes,Excellent,Medium,  Good ,100
STD02280,24,F,master,7.47,65.34,Yes,,68.88,Yes,Excellent,Medium,Good,100
STD00261,20,F,doctorate,,52.78,Yes,8.69,43.66,No,Good,Medium,Excellent,100
STD00066,19,F,doctorate,10.28,71.84,No,7.48,56.77,No,Excellent,High,Good,100
STD00166,24,F,bachelor,10.34,,Yes,7.96,72.67,Yes,Excellent,Medium,Excellent,100
STD01994,25,F,bachelor,9.74,75.65,Yes,8.18,62.39,Yes,Good,Low,Poor,97.34
STD01913,22,M,bachelor,,53.91,Yes,7.96,41.74,No,Excellent,Medium,Excellent,97.29
STD02184,23,M,bachelor,12.77,55.56,Yes,5.3,56.51,No,Good,Medium,Good,93.24
STD01765,23,F,bachelor,,51.13,Yes,15.04,72.48,No,Good,Medium,Good,89.0
STD00319,18,M,high_school,8.69,62.49,Yes,7.6,35.68,No,Excellent,Medium,Excellent,87.7
STD01284,24,M,high_school,0.64,72.85,Yes,5.7,49.36,No,  Excellent ,Medium,Good,78.15
STD01369,20,F,high_school,15.44,69.32,No,6.66,59.11,No,Poor,Low,Good,93.21
STD02304,25,F,master,10.85,43.44,Yes,7.89,45.92,No,Poor,Low,Excellent,89.16
STD00511,25,M,high_school,13.5,57.62,Yes,7.87,60.19,No,Excellent,High,Excellent,100
STD01985,23,M,bachelor,11.32,69.65,Yes,6.83,67.16,No,Good,Medium,Good,99.3
STD01919,23,F,bachelor,9.41,43.27,Yes,,65.27,No,Good,High,Good,92.14
STD00645,22,M,high_school,12.93,59.29,Yes,6.06,65.42,Yes,Good,Low,Good,94.63
STD01064,24,F,bachelor,10.24,40.74,Yes,,77.85,No,Excellent,Low,Excellent,96.18
STD01344,20,M,bachelor,7.64,59.22,No,6.88,47.28,No,Good,Medium,Good,83.22
STD00561,19,M,bachelor,,44.3,No,6.59,58.36,No,Good,Low,Good,76.39
STD02116,21,M,master,5.28,62.22,No,7.93,53.47,No,Poor,Medium,Good,89.27
STD01734,19,  M ,  high_school ,4.01,54.74,No,7.16,66.01,Yes,Good,Low,Good,84.08
STD01455,20,F,bachelor,5.93,52.56,No,7.83,66.65,Yes,Excellent,High,Excellent,98.47
STD01361,20,M,bachelor,2.44,48.14,Yes,,66.73,No,Good,Low,Good,76.2
STD01950,22,F,doctorate,5.93,44.64,Yes,6.41,56.84,No,Good,Low,Good,81.65
STD01052,22,M,bachelor,,56.68,Yes,5.21,48.12,Yes,Good,Medium,Excellent,82.29
STD01165,19,F,master,,68.14,Yes,6.36,53.29,Yes,Good,Low,Good,84.67
STD01323,18,M,high_school,8.8,72.6,Yes,6.25,,Yes,,Low,Good,94.84
STD00897,19,M,bachelor,11.87,57.67,Yes,7.94,64.63,  No ,Good,High,Good,98.87
STD01854,25,F,master,4.66,60.28,Yes,6.51,46.89,No,,Medium,Poor,75.66
STD01803,25,F,master,9.63,59.17,Yes,8.25,62.71,Yes,Good,Low,Excellent,95.02
STD01608,23,F,bachelor,14.23,,No,7.85,54.56,No,Good,High,Excellent,100
STD00107,21,M,master,8.3,66.04,No,6.36,42.54,No,Good,Low,Excellent,80.29
STD00824,22,F,bachelor,90.25,62.2,Yes,,,No,Good,Medium,Good,94.52
STD00769,25,M,master,7.98,45.59,Yes,6.34,67.8,No,Excellent,Low,Good,89.4
STD01426,25,M,bachelor,8.36,55.82,Yes,8.26,,Yes,Good,Medium,Good,94.34
STD01626,19,M,bachelor,19.4,75.92,Yes,7.06,45.54,No,Good,,Good,99.58
STD01676,23,F,bachelor,14.01,,No,8.15,64.56,Yes,Good,Medium,Poor,100
STD00530,23,F,high_school,14.11,64.52,Yes,6.65,56.98,Yes,Excellent,Low,Excellent,100
STD01467,19,F,high_school,,52.64,No,,67.63,No,Good,,Excellent,71.48
STD02358,24,M,master,7.42,65.86,No,7.44,56.12,No,Good,Medium,Good,94.3
STD00422,25,F,doctorate,14.54,56.63,No,7.08,57.27,No,Good,Medium,Good,100
STD00323,24,F,doctorate,10.03,43.08,Yes,5.32,49.85,No,Poor,Medium,Good,83.81
STD01859,25,F,master,13.76,64.99,No,,55.57,No,Good,Low,Excellent,96.96
STD01066,20,F,bachelor,19.82,76.25,No,,57.69,No,,Medium,Good,100
STD00355,20,F,bachelor,3.27,50.73,Yes,6.84,59.29,Yes,Good,,Good,86.34
STD00689,22,F,high_school,8.3,38.07,Yes,5.17,42.29,No,Good,High,Good,79.26
STD00555,20,M,bachelor,3.12,58.63,Yes,6.43,74.37,No,Good,Medium,Good,87.99
STD00565,22,M,high_school,10.06,58.92,No,7.07,48.76,No,Good,High,Good,91.14
STD01555,24,F,master,92.76,,No,7.05,60.72,No,Poor,Low,Good,85.45
STD01918,23,F,master,10.8,,Yes,6.42,54.11,Yes,Good,Low,Good,97.72
STD01095,19,M,high_school,2.95,61.16,Yes,6.95,51.04,No,Poor,Medium,Good,78.46
STD00409,24,F,high_school,,58.72,No,8.42,52.37,No,Excellent,Low,Excellent,85.08
STD02228,22,F,bachelor,18.5,66.6,Yes,,65.44,No,Good,Low,Good,100
STD00434,18,M,high_school,9.82,,No,7.24,36.35,Yes,Excellent,Low,Good,91.47
STD01583,25,F,master,9.29,61.6,No,6.03,38.92,No,Good,Low,Excellent,91.56
STD02115,23,F,doctorate,13.75,52.52,Yes,6.58,62.42,No,Excellent,Medium,Excellent,100
STD02462,21,F,high_school,13.02,,Yes,8.71,74.9,Yes,Good,Low,Excellent,100
STD00451,24,M,master,15.71,63.16,Yes,,,No,Good,,Good,100
STD00249,25,M,bachelor,22.1,64.78,Yes,6.35,62.62,No,Good,Medium,Good,100
STD02446,19,F,bachelor,8.54,58.42,Yes,4.54,54.82,No,Good,MEDIUM,Poor,81.05
STD01903,23,M,bachelor,9.94,36.53,No,6.79,78.92,Yes,Good,High,Excellent,100
